episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_min/policy_1,policy_reward_min/policy_2,policy_reward_min/policy_3,policy_reward_max/policy_0,policy_reward_max/policy_1,policy_reward_max/policy_2,policy_reward_max/policy_3,policy_reward_mean/policy_0,policy_reward_mean/policy_1,policy_reward_mean/policy_2,policy_reward_mean/policy_3,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_1/cur_kl_coeff,info/learner/policy_1/cur_lr,info/learner/policy_1/total_loss,info/learner/policy_1/policy_loss,info/learner/policy_1/vf_loss,info/learner/policy_1/vf_explained_var,info/learner/policy_1/kl,info/learner/policy_1/entropy,info/learner/policy_1/entropy_coeff,info/learner/policy_2/cur_kl_coeff,info/learner/policy_2/cur_lr,info/learner/policy_2/total_loss,info/learner/policy_2/policy_loss,info/learner/policy_2/vf_loss,info/learner/policy_2/vf_explained_var,info/learner/policy_2/kl,info/learner/policy_2/entropy,info/learner/policy_2/entropy_coeff,info/learner/policy_3/cur_kl_coeff,info/learner/policy_3/cur_lr,info/learner/policy_3/total_loss,info/learner/policy_3/policy_loss,info/learner/policy_3/vf_loss,info/learner/policy_3/vf_explained_var,info/learner/policy_3/kl,info/learner/policy_3/entropy,info/learner/policy_3/entropy_coeff
4.0,0.0,1.24,47.52,44,2000,False,1030000,18283,515,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-48-19,1579657699,18.12815237045288,9307.492578744888,9413,alexandre-lenovo,192.168.0.11,9307.492578744888,1030000,515,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.381976157956183,1.2301098320701493,3.9450709504845474,1030000,1030000,8488.803,100.386,9705.031,20.803,53.94230769230769,88.70000000000002,1.1546030044555664,0.0002500000118743628,-0.10876177,-0.12659074,0.025341982,0.50160825,0.013457056,2.3050575,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10681287,-0.12699376,0.026781578,0.49843094,0.013404607,2.2905674,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.1049174,-0.12416379,0.026586184,0.48860335,0.010975977,2.3163047,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.104077,-0.12281887,0.026355565,0.51030815,0.01337071,2.3877435,0.009999999776482582
4.0,0.0,1.24,48.08,41,2000,False,1032000,18324,516,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-48-37,1579657717,18.422760248184204,9325.915338993073,9413,alexandre-lenovo,192.168.0.11,9325.915338993073,1032000,516,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.386773442465011,1.231390483846833,3.945231498542818,1032000,1032000,8504.331,100.366,9703.93,21.27,54.146153846153844,88.75384615384615,1.1546030044555664,0.0002500000118743628,-0.10696969,-0.121264815,0.023521971,0.55207515,0.012476774,2.3632574,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.0996359,-0.114507176,0.024117773,0.54913926,0.011633101,2.3396673,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.09620635,-0.11045731,0.024244606,0.5452829,0.009453997,2.3622775,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10033431,-0.115178235,0.024765491,0.5410445,0.0115901325,2.4019475,0.009999999776482582
4.0,0.0,1.04,43.81,52,2000,False,1034000,18376,517,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-48-56,1579657736,18.581474781036377,9344.496813774109,9413,alexandre-lenovo,192.168.0.11,9344.496813774109,1034000,517,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.26,0.26,0.26,0.26,6.396625795630558,1.233940131360105,3.945538622952031,1034000,1034000,8539.403,100.343,9704.817,20.657,53.459259259259255,88.79259259259258,1.1546030044555664,0.0002500000118743628,-0.10290767,-0.12122411,0.025983555,0.55328196,0.012797049,2.2442632,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10068669,-0.118835725,0.02649001,0.5462172,0.011409313,2.2218938,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.09791938,-0.11679155,0.026591267,0.53572977,0.010193435,2.241423,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.09814294,-0.11752466,0.027503416,0.5306843,0.012179158,2.293607,0.009999999776482582
4.0,0.0,1.12,43.64,43,2000,False,1036000,18419,518,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-49-14,1579657754,18.481095552444458,9362.977909326553,9413,alexandre-lenovo,192.168.0.11,9362.977909326553,1036000,518,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.28,0.28,0.28,0.28,6.400093106259524,1.2340796924433812,3.9453300652638523,1036000,1036000,8558.045,100.445,9703.525,20.602,54.01538461538462,88.8153846153846,1.1546030044555664,0.0002500000118743628,-0.105930895,-0.12175534,0.025158413,0.5703466,0.011946853,2.3127828,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.1040932,-0.122997686,0.025967361,0.56240845,0.013174249,2.3087664,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.100672625,-0.1191666,0.025976129,0.550964,0.010967913,2.3293781,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.1017205,-0.11915958,0.026688054,0.53867173,0.011985334,2.382759,0.009999999776482582
4.0,0.0,1.16,43.57,47,2000,False,1038000,18466,519,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-49-32,1579657772,18.246343851089478,9381.224253177643,9413,alexandre-lenovo,192.168.0.11,9381.224253177643,1038000,519,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.29,0.29,0.29,0.29,6.375703303754181,1.2309377070995249,3.945499013403033,1038000,1038000,8551.949,100.526,9702.923,20.602,53.76923076923077,88.70000000000002,1.1546030044555664,0.0002500000118743628,-0.11137347,-0.13918324,0.033510398,0.42546546,0.014755043,2.273686,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.110508755,-0.13703564,0.031482916,0.46958593,0.014452143,2.2535207,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.106148355,-0.13278972,0.033383954,0.42815083,0.011132747,2.2791858,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10939369,-0.13585106,0.032794476,0.44982412,0.013982659,2.334523,0.009999999776482582
4.0,0.0,1.24,42.78,47,2000,False,1040000,18513,520,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-49-51,1579657791,18.540282487869263,9399.764535665512,9413,alexandre-lenovo,192.168.0.11,9399.764535665512,1040000,520,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.395984527807093,1.233929229877941,3.9452676550231236,1040000,1040000,8547.474,100.493,9704.702,20.582,53.31111111111112,88.73333333333332,1.1546030044555664,0.0002500000118743628,-0.117671385,-0.13457866,0.022147154,0.6493647,0.0148185175,2.234938,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.113963254,-0.13136847,0.022797765,0.6475279,0.014043957,2.2475219,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.11328745,-0.13310981,0.024085749,0.6198151,0.012798084,2.2713428,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.11525957,-0.13199744,0.023017228,0.63152754,0.013868514,2.3148656,0.009999999776482582
4.0,0.0,1.36,41.5,48,2000,False,1042000,18561,521,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-50-09,1579657809,18.220734357833862,9417.985270023346,9413,alexandre-lenovo,192.168.0.11,9417.985270023346,1042000,521,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.34,0.34,0.34,0.34,6.408838457786634,1.2361869554023543,3.945235140844371,1042000,1042000,8518.108,100.388,9706.291,20.578,54.57307692307692,88.76923076923077,1.1546030044555664,0.0002500000118743628,-0.115245014,-0.14396803,0.03355641,0.50518847,0.0151545005,2.2330823,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.1072248,-0.13574979,0.034124486,0.48482668,0.013747686,2.23218,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.10929926,-0.13660428,0.03251581,0.5033034,0.012059065,2.2595444,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.110969044,-0.1383033,0.033030942,0.5110457,0.01436146,2.3165576,0.009999999776482582
4.0,0.0,1.16,43.52,45,2000,False,1044000,18606,522,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-50-27,1579657827,18.221947193145752,9436.207217216492,9413,alexandre-lenovo,192.168.0.11,9436.207217216492,1044000,522,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.29,0.29,0.29,0.29,6.363966001666267,1.2305727731449463,3.945714909477754,1044000,1044000,8505.422,100.362,9703.396,20.538,54.6576923076923,88.78846153846152,1.1546030044555664,0.0002500000118743628,-0.112886764,-0.12858549,0.023603871,0.59116757,0.013030827,2.2950578,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10662115,-0.12426854,0.024950616,0.54117036,0.01278373,2.2852993,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.10757446,-0.12490524,0.02493657,0.5595419,0.010779897,2.314637,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.11369391,-0.13031149,0.023966156,0.5888896,0.013244773,2.3459158,0.009999999776482582
4.0,0.0,1.12,43.93,45,2000,False,1046000,18651,523,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-50-46,1579657846,18.3593852519989,9454.56660246849,9413,alexandre-lenovo,192.168.0.11,9454.56660246849,1046000,523,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.28,0.28,0.28,0.28,6.359080190029387,1.229973782402768,3.9456099266244418,1046000,1046000,8512.308,100.437,9702.803,20.544,54.21538461538462,88.8153846153846,1.1546030044555664,0.0002500000118743628,-0.103884116,-0.12169214,0.026211461,0.56886226,0.012457584,2.2786994,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.105612345,-0.12364493,0.025605908,0.5597849,0.0125003075,2.2778344,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.099903926,-0.11854319,0.026636038,0.5569418,0.010394725,2.2982092,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10417637,-0.123386316,0.02647023,0.577467,0.013412278,2.3574603,0.009999999776482582
4.0,0.0,0.84,42.74,45,2000,False,1048000,18696,524,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-51-04,1579657864,18.203944444656372,9472.770546913147,9413,alexandre-lenovo,192.168.0.11,9472.770546913147,1048000,524,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.21,0.21,0.21,0.21,6.3716902247458505,1.2321406329472118,3.945475681327879,1048000,1048000,8504.584,100.536,9706.066,20.258,54.207692307692305,88.77307692307691,1.1546030044555664,0.0002500000118743628,-0.119379595,-0.1333443,0.020617068,0.47985303,0.01423468,2.3087783,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.11287762,-0.12766765,0.021183377,0.4614784,0.013650239,2.2997103,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.11421845,-0.12919438,0.020634476,0.47968423,0.012040725,2.3016775,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.1086706,-0.12414027,0.021712666,0.45594424,0.014397143,2.3755262,0.009999999776482582
4.0,0.0,0.84,45.06,45,2000,False,1050000,18741,525,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-51-22,1579657882,18.29969072341919,9491.070237636566,9413,alexandre-lenovo,192.168.0.11,9491.070237636566,1050000,525,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.21,0.21,0.21,0.21,6.3649783827218265,1.2316824876805412,3.9456246683228446,1050000,1050000,8521.958,100.945,9705.496,20.133,54.6576923076923,88.76923076923077,1.1546030044555664,0.0002500000118743628,-0.10113648,-0.11873256,0.024466408,0.5622182,0.013680613,2.2666013,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10568087,-0.122632384,0.023332218,0.57694685,0.013409563,2.269172,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.102148354,-0.12002787,0.02414574,0.55936944,0.011602942,2.2993326,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.1057436,-0.12293369,0.02415111,0.5511293,0.013664974,2.35827,0.009999999776482582
4.0,0.0,0.88,43.45,46,2000,False,1052000,18787,526,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-51-41,1579657901,18.240800857543945,9509.31103849411,9413,alexandre-lenovo,192.168.0.11,9509.31103849411,1052000,526,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.22,0.22,0.22,0.22,6.364797483154302,1.2321500082397694,3.945682689137178,1052000,1052000,8503.259,100.889,9706.6,19.686,54.034615384615385,88.76923076923077,1.1546030044555664,0.0002500000118743628,-0.10455325,-0.12043366,0.023085574,0.46386376,0.013536967,2.2835,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.09909387,-0.114462264,0.022736654,0.46879023,0.0125222895,2.260002,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.101385325,-0.11678557,0.022641275,0.47160947,0.010813071,2.2829432,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10093118,-0.1164808,0.023705766,0.44762728,0.012610856,2.3495638,0.009999999776482582
4.0,0.0,1.16,39.86,54,2000,False,1054000,18841,527,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-51-59,1579657919,18.34442663192749,9527.655465126038,9413,alexandre-lenovo,192.168.0.11,9527.655465126038,1054000,527,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.29,0.29,0.29,0.29,6.403105786636679,1.237956545944182,3.9453715993953926,1054000,1054000,8478.769,100.952,9706.807,20.207,54.403846153846146,88.79615384615384,1.1546030044555664,0.0002500000118743628,-0.11024857,-0.14069915,0.034698315,0.5311161,0.015446464,2.2082272,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10485299,-0.13822335,0.0363418,0.5117558,0.015638586,2.199378,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.10865466,-0.1411446,0.034914363,0.5189681,0.013603164,2.2035096,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10799402,-0.13983968,0.0366238,0.4991243,0.014722965,2.2686741,0.009999999776482582
4.0,0.0,1.12,38.2,51,2000,False,1056000,18892,528,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-52-17,1579657937,18.43385124206543,9546.089316368103,9413,alexandre-lenovo,192.168.0.11,9546.089316368103,1056000,528,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.28,0.28,0.28,0.28,6.4183979562355145,1.240084192677345,3.9450215557380854,1056000,1056000,8474.302,101.02,9706.365,20.227,53.355555555555554,88.75925925925925,1.1546030044555664,0.0002500000118743628,-0.11007093,-0.13042793,0.026228916,0.5275973,0.01446611,2.2574549,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10471582,-0.12609953,0.027357006,0.51826274,0.013497335,2.2391071,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.108257174,-0.12834913,0.02572405,0.5396165,0.011552438,2.2286377,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.102538,-0.12166919,0.02660385,0.52696663,0.012894629,2.3157325,0.009999999776482582
4.0,0.0,0.72,40.39,43,2000,False,1058000,18935,529,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-52-36,1579657956,18.46455454826355,9564.553870916367,9413,alexandre-lenovo,192.168.0.11,9564.553870916367,1058000,529,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.18,0.18,0.18,0.18,6.404071806046638,1.2389517913135506,3.9453025310642404,1058000,1058000,8496.731,101.058,9705.631,20.366,53.6923076923077,88.75,1.1546030044555664,0.0002500000118743628,-0.1287675,-0.1361033,0.012774127,0.57978016,0.015392333,2.3210368,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.12109053,-0.12892595,0.0130721275,0.58941585,0.014705959,2.3124619,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.1221814,-0.13147566,0.0138088865,0.5891629,0.012818376,2.2993932,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.12049371,-0.12975797,0.013271168,0.5938015,0.016249651,2.3772533,0.009999999776482582
4.0,0.0,0.92,39.83,57,2000,False,1060000,18992,530,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-52-55,1579657975,18.617581367492676,9583.17145228386,9413,alexandre-lenovo,192.168.0.11,9583.17145228386,1060000,530,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.23,0.23,0.23,0.23,6.433238426237904,1.2442377767285422,3.945323811783684,1060000,1060000,8505.837,101.096,9704.751,19.835,53.51111111111111,88.75925925925925,1.1546030044555664,0.0002500000118743628,-0.09991513,-0.13690183,0.042867143,0.34863237,0.01369017,2.168716,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.09896995,-0.1374502,0.042658925,0.3461265,0.014369905,2.1657834,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.09471066,-0.13476165,0.044445295,0.33294487,0.011875913,2.1514935,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.09759435,-0.13562085,0.04255107,0.35555664,0.01470368,2.2409701,0.009999999776482582
4.0,0.0,1.24,37.53,49,2000,False,1062000,19041,531,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-53-13,1579657993,18.432721614837646,9601.604173898697,9413,alexandre-lenovo,192.168.0.11,9601.604173898697,1062000,531,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.403989543630605,1.2403126017494899,3.9454269905005233,1062000,1062000,8527.63,101.127,9704.417,19.548,54.21153846153846,88.75,1.1546030044555664,0.0002500000118743628,-0.10930324,-0.13193822,0.028446177,0.5054054,0.01455108,2.2611926,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10251059,-0.12748885,0.030649468,0.47399843,0.013724851,2.2365725,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.10325215,-0.12710854,0.029220328,0.49017787,0.011831175,2.2420068,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10253227,-0.12591664,0.030684631,0.46986976,0.013074916,2.3204222,0.009999999776482582
4.0,0.0,1.12,40.92,49,2000,False,1064000,19090,532,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-53-32,1579658012,18.441999435424805,9620.046173334122,9413,alexandre-lenovo,192.168.0.11,9620.046173334122,1064000,532,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.28,0.28,0.28,0.28,6.389167003326272,1.2393646596812864,3.9457526785981423,1064000,1064000,8549.71,101.105,9704.315,19.505,54.3346153846154,88.78846153846153,1.1546030044555664,0.0002500000118743628,-0.11112565,-0.13388032,0.02872888,0.5156595,0.014495276,2.2710507,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10357424,-0.12736759,0.030420238,0.48565373,0.013084315,2.2542284,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.10549389,-0.12927118,0.029228207,0.5039003,0.011894723,2.2598658,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10556986,-0.13066368,0.030704673,0.46282429,0.014540628,2.3297682,0.009999999776482582
4.0,0.0,0.88,41.16,42,2000,False,1066000,19132,533,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-53-50,1579658030,18.11795687675476,9638.164130210876,9413,alexandre-lenovo,192.168.0.11,9638.164130210876,1066000,533,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.22,0.22,0.22,0.22,6.379303741585318,1.2377165090373448,3.945619018298166,1066000,1066000,8523.572,101.151,9706.21,19.642,54.27692307692306,88.76923076923077,1.1546030044555664,0.0002500000118743628,-0.123268634,-0.13897577,0.020871092,0.4262334,0.015587015,2.3160777,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.11578362,-0.13126832,0.02227968,0.39365277,0.013377217,2.3066657,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.11609226,-0.13293003,0.022348683,0.40045854,0.012214698,2.3119943,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.11592504,-0.13157141,0.02217707,0.37731504,0.01413805,2.3727827,0.009999999776482582
4.0,0.0,0.76,45.13,45,2000,False,1068000,19177,534,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-54-08,1579658048,18.186968326568604,9656.351098537445,9413,alexandre-lenovo,192.168.0.11,9656.351098537445,1068000,534,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.19,0.19,0.19,0.19,6.3751386449158245,1.2369404536890487,3.9454611814707277,1068000,1068000,8523.138,101.028,9704.098,19.651,54.1576923076923,88.76923076923077,1.1546030044555664,0.0002500000118743628,-0.10262322,-0.11410283,0.02077187,0.42008674,0.012118223,2.3284001,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10121664,-0.11080836,0.019610528,0.44472337,0.010843043,2.320798,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.09898253,-0.11044345,0.019514853,0.46362957,0.010337298,2.2956452,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10085495,-0.11130702,0.019874176,0.44242978,0.01186665,2.385637,0.009999999776482582
4.0,0.0,0.96,44.95,47,2000,False,1070000,19224,535,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-54-26,1579658066,18.281671047210693,9674.632769584656,9413,alexandre-lenovo,192.168.0.11,9674.632769584656,1070000,535,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.24,0.24,0.24,0.24,6.411236365983796,1.242750754911428,3.9453174286991683,1070000,1070000,8522.876,100.696,9702.761,19.776,54.63076923076923,88.79615384615384,1.1546030044555664,0.0002500000118743628,-0.10778156,-0.13287061,0.031909414,0.46239135,0.013941883,2.29177,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10351213,-0.12994364,0.031654797,0.45868766,0.014382375,2.2717602,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.10168283,-0.12980537,0.03356394,0.43322146,0.01193122,2.2641747,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.109353766,-0.13656452,0.03263982,0.44309273,0.0148330135,2.3471537,0.009999999776482582
4.0,0.0,1.24,40.54,50,2000,False,1072000,19274,536,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-54-45,1579658085,18.37107276916504,9693.00384235382,9413,alexandre-lenovo,192.168.0.11,9693.00384235382,1072000,536,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.432402712806981,1.245700242907396,3.9449647415980214,1072000,1072000,8536.064,100.627,9702.617,19.707,53.544444444444444,88.86296296296294,1.1546030044555664,0.0002500000118743628,-0.10331595,-0.12424261,0.027825184,0.5714195,0.013406685,2.2377932,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.09572244,-0.11691995,0.02860171,0.5756047,0.012147779,2.21804,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.097938836,-0.120197944,0.027935795,0.57629305,0.011425301,2.2147696,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10079141,-0.12214238,0.028948732,0.55439425,0.012817976,2.3189182,0.009999999776482582
4.0,0.0,1.2,41.05,48,2000,False,1074000,19322,537,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-55-03,1579658103,18.451998949050903,9711.455841302872,9413,alexandre-lenovo,192.168.0.11,9711.455841302872,1074000,537,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,6.428182784249912,1.2452047149022607,3.9448865054087445,1074000,1074000,8547.756,100.651,9701.955,19.566,54.43846153846154,88.8153846153846,1.1546030044555664,0.0002500000118743628,-0.109031886,-0.12299256,0.021841694,0.6810132,0.012927314,2.2806952,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.1018106,-0.11657213,0.02240296,0.6825241,0.012146949,2.241664,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.101024345,-0.11584897,0.022150513,0.6818616,0.010515553,2.2485366,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.105173945,-0.119479164,0.021599054,0.68131596,0.013168705,2.3311875,0.009999999776482582
4.0,0.0,1.4,39.01,53,2000,False,1076000,19375,538,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-55-22,1579658122,18.4657084941864,9729.921549797058,9413,alexandre-lenovo,192.168.0.11,9729.921549797058,1076000,538,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.35,0.35,6.445556630755407,1.2486394446159625,3.945048906292965,1076000,1076000,8551.391,100.564,9701.639,19.526,54.43076923076922,88.79615384615384,1.1546030044555664,0.0002500000118743628,-0.09667061,-0.12924649,0.037737526,0.5699638,0.014656612,2.2084212,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.09300177,-0.12515399,0.03790275,0.5801611,0.013172621,2.1773343,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.09193029,-0.12421319,0.036894195,0.5907005,0.011843428,2.1685097,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.091667205,-0.12355059,0.03878137,0.56336087,0.012960908,2.2663279,0.009999999776482582
4.0,0.0,1.16,42.53,41,2000,False,1078000,19416,539,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_02-55-40,1579658140,18.36652374267578,9748.288073539734,9413,alexandre-lenovo,192.168.0.11,9748.288073539734,1078000,539,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.29,0.29,0.29,0.29,6.413480174284541,1.244674956248154,3.9454234191050825,1078000,1078000,8539.701,100.506,9702.429,19.441,53.148148148148145,88.75925925925925,1.1546030044555664,0.0002500000118743628,-0.11517707,-0.12938051,0.02079191,0.5801102,0.014497616,2.332746,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.10964735,-0.12532522,0.021255873,0.5520253,0.014408369,2.310392,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.107129894,-0.12290833,0.021958025,0.55622834,0.011665381,2.2996707,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.106413305,-0.121485814,0.02199436,0.5362005,0.013935253,2.3872297,0.009999999776482582
